model,benchmark,problem_id,held_out_block,selected_action,selected_action_label,selector_value,full_value,random_all6_value,random_removal_value,correctness_heuristic_action,correctness_heuristic_label,correctness_heuristic_value,hindsight_action,hindsight_value,selector_fullA_action,selector_fullA_value,selector_fullB_action,selector_fullB_value,proposal_correctness
gemma,omni_16k,p_e055f92f58b6f8f4,3,0,full,1.0,1.0,1.0,1.0,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 0, 0, 0, 0]"
gemma,omni_16k,p_e055f92f58b6f8f4,4,0,full,1.0,1.0,1.0,1.0,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 0, 0, 0, 0]"
gemma,omni_16k,p_1ef69c8bf90afb72,0,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,omni_16k,p_1ef69c8bf90afb72,1,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,omni_16k,p_1ef69c8bf90afb72,2,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,omni_16k,p_1ef69c8bf90afb72,3,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,omni_16k,p_1ef69c8bf90afb72,4,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,omni_16k,p_0a2e564d49a3dbb0,0,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 0]"
gemma,omni_16k,p_0a2e564d49a3dbb0,1,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 0]"
gemma,omni_16k,p_0a2e564d49a3dbb0,2,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 0]"
gemma,omni_16k,p_0a2e564d49a3dbb0,3,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 0]"
gemma,omni_16k,p_0a2e564d49a3dbb0,4,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 0]"
gemma,omni_16k,p_66f740252f87c35c,0,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,omni_16k,p_66f740252f87c35c,1,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,omni_16k,p_66f740252f87c35c,2,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,omni_16k,p_66f740252f87c35c,3,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,omni_16k,p_66f740252f87c35c,4,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,omni_16k,p_82dee1e958fce331,0,0,full,1.0,1.0,1.0,1.0,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 0, 0, 0, 0]"
gemma,omni_16k,p_82dee1e958fce331,1,0,full,1.0,1.0,1.0,1.0,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 0, 0, 0, 0]"
gemma,omni_16k,p_82dee1e958fce331,2,0,full,1.0,1.0,1.0,1.0,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 0, 0, 0, 0]"
gemma,omni_16k,p_82dee1e958fce331,3,0,full,1.0,1.0,1.0,1.0,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 0, 0, 0, 0]"
gemma,omni_16k,p_82dee1e958fce331,4,0,full,1.0,1.0,1.0,1.0,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 0, 0, 0, 0]"
gemma,omni_16k,p_4599699db7e00234,0,0,full,1.0,1.0,1.0,1.0,2,remove_h1,1.0,0,1.0,0,1.0,0,1.0,"[1, 0, 1, 1, 1]"
gemma,omni_16k,p_4599699db7e00234,1,0,full,1.0,1.0,1.0,1.0,2,remove_h1,1.0,0,1.0,0,1.0,0,1.0,"[1, 0, 1, 1, 1]"
gemma,omni_16k,p_4599699db7e00234,2,0,full,1.0,1.0,1.0,1.0,2,remove_h1,1.0,0,1.0,0,1.0,0,1.0,"[1, 0, 1, 1, 1]"
gemma,omni_16k,p_4599699db7e00234,3,0,full,1.0,1.0,1.0,1.0,2,remove_h1,1.0,0,1.0,0,1.0,0,1.0,"[1, 0, 1, 1, 1]"
gemma,omni_16k,p_4599699db7e00234,4,0,full,1.0,1.0,1.0,1.0,2,remove_h1,1.0,0,1.0,0,1.0,0,1.0,"[1, 0, 1, 1, 1]"
gemma,omni_16k,p_f3e4fad26125b413,0,0,full,1.0,1.0,1.0,1.0,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 0, 0, 0, 1]"
gemma,omni_16k,p_f3e4fad26125b413,1,0,full,1.0,1.0,1.0,1.0,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 0, 0, 0, 1]"
gemma,omni_16k,p_f3e4fad26125b413,2,0,full,1.0,1.0,1.0,1.0,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 0, 0, 0, 1]"
gemma,omni_16k,p_f3e4fad26125b413,3,0,full,1.0,1.0,1.0,1.0,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 0, 0, 0, 1]"
gemma,omni_16k,p_f3e4fad26125b413,4,0,full,1.0,1.0,1.0,1.0,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 0, 0, 0, 1]"
gemma,omni_16k,p_e18496401752c9f7,0,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,omni_16k,p_e18496401752c9f7,1,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,omni_16k,p_e18496401752c9f7,2,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,omni_16k,p_e18496401752c9f7,3,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,omni_16k,p_e18496401752c9f7,4,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,omni_16k,p_e6818132e2a707a0,0,0,full,1.0,1.0,1.0,1.0,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 0, 0, 0, 1]"
gemma,omni_16k,p_e6818132e2a707a0,1,0,full,1.0,1.0,1.0,1.0,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 0, 0, 0, 1]"
gemma,omni_16k,p_e6818132e2a707a0,2,0,full,1.0,1.0,1.0,1.0,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 0, 0, 0, 1]"
gemma,omni_16k,p_e6818132e2a707a0,3,0,full,1.0,1.0,1.0,1.0,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 0, 0, 0, 1]"
gemma,omni_16k,p_e6818132e2a707a0,4,0,full,1.0,1.0,1.0,1.0,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 0, 0, 0, 1]"
gemma,omni_16k,p_b1749ba179456766,0,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,omni_16k,p_b1749ba179456766,1,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,omni_16k,p_b1749ba179456766,2,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,omni_16k,p_b1749ba179456766,3,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,omni_16k,p_b1749ba179456766,4,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,omni_16k,p_0ef01b7c2df2a75c,0,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 0]"
gemma,omni_16k,p_0ef01b7c2df2a75c,1,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 0]"
gemma,omni_16k,p_0ef01b7c2df2a75c,2,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 0]"
gemma,omni_16k,p_0ef01b7c2df2a75c,3,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 0]"
gemma,omni_16k,p_0ef01b7c2df2a75c,4,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 0]"
gemma,omni_16k,p_72b466560dbe6698,0,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,omni_16k,p_72b466560dbe6698,1,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,omni_16k,p_72b466560dbe6698,2,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,omni_16k,p_72b466560dbe6698,3,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,omni_16k,p_72b466560dbe6698,4,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,omni_16k,p_532794c56cb853d4,0,0,full,1.0,1.0,1.0,1.0,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 0, 0, 0, 0]"
gemma,omni_16k,p_532794c56cb853d4,1,0,full,1.0,1.0,1.0,1.0,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 0, 0, 0, 0]"
gemma,omni_16k,p_532794c56cb853d4,2,0,full,1.0,1.0,1.0,1.0,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 0, 0, 0, 0]"
gemma,omni_16k,p_532794c56cb853d4,3,0,full,1.0,1.0,1.0,1.0,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 0, 0, 0, 0]"
gemma,omni_16k,p_532794c56cb853d4,4,0,full,1.0,1.0,1.0,1.0,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 0, 0, 0, 0]"
gemma,omni_16k,p_488865b410a5902c,0,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,omni_16k,p_488865b410a5902c,1,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,omni_16k,p_488865b410a5902c,2,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,omni_16k,p_488865b410a5902c,3,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,omni_16k,p_488865b410a5902c,4,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,omni_16k,p_9d7841304419e13b,0,0,full,1.0,1.0,1.0,1.0,3,remove_h2,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 0, 0, 0]"
gemma,omni_16k,p_9d7841304419e13b,1,0,full,1.0,1.0,1.0,1.0,3,remove_h2,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 0, 0, 0]"
gemma,omni_16k,p_9d7841304419e13b,2,0,full,1.0,1.0,1.0,1.0,3,remove_h2,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 0, 0, 0]"
gemma,omni_16k,p_9d7841304419e13b,3,0,full,1.0,1.0,1.0,1.0,3,remove_h2,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 0, 0, 0]"
gemma,omni_16k,p_9d7841304419e13b,4,0,full,1.0,1.0,1.0,1.0,3,remove_h2,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 0, 0, 0]"
gemma,omni_16k,p_01e7b9af7b4b637d,0,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,omni_16k,p_01e7b9af7b4b637d,1,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,omni_16k,p_01e7b9af7b4b637d,2,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,omni_16k,p_01e7b9af7b4b637d,3,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,omni_16k,p_01e7b9af7b4b637d,4,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,omni_16k,p_9dc04d4c69022eba,0,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,omni_16k,p_9dc04d4c69022eba,1,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,omni_16k,p_9dc04d4c69022eba,2,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,omni_16k,p_9dc04d4c69022eba,3,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,omni_16k,p_9dc04d4c69022eba,4,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,omni_16k,p_634349ddfc214bd4,0,0,full,1.0,1.0,1.0,1.0,2,remove_h1,1.0,0,1.0,0,1.0,0,1.0,"[1, 0, 0, 0, 1]"
gemma,omni_16k,p_634349ddfc214bd4,1,0,full,1.0,1.0,1.0,1.0,2,remove_h1,1.0,0,1.0,0,1.0,0,1.0,"[1, 0, 0, 0, 1]"
gemma,omni_16k,p_634349ddfc214bd4,2,0,full,1.0,1.0,1.0,1.0,2,remove_h1,1.0,0,1.0,0,1.0,0,1.0,"[1, 0, 0, 0, 1]"
gemma,omni_16k,p_634349ddfc214bd4,3,0,full,1.0,1.0,1.0,1.0,2,remove_h1,1.0,0,1.0,0,1.0,0,1.0,"[1, 0, 0, 0, 1]"
gemma,omni_16k,p_634349ddfc214bd4,4,0,full,1.0,1.0,1.0,1.0,2,remove_h1,1.0,0,1.0,0,1.0,0,1.0,"[1, 0, 0, 0, 1]"
gemma,omni_16k,p_201758d9233620ba,0,0,full,1.0,1.0,1.0,1.0,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 0, 1, 0, 0]"
gemma,omni_16k,p_201758d9233620ba,1,0,full,1.0,1.0,1.0,1.0,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 0, 1, 0, 0]"
gemma,omni_16k,p_201758d9233620ba,2,0,full,1.0,1.0,1.0,1.0,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 0, 1, 0, 0]"
gemma,omni_16k,p_201758d9233620ba,3,0,full,1.0,1.0,1.0,1.0,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 0, 1, 0, 0]"
gemma,omni_16k,p_201758d9233620ba,4,0,full,1.0,1.0,1.0,1.0,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 0, 1, 0, 0]"
gemma,omni_16k,p_1c10546ec48fc46a,0,0,full,1.0,1.0,1.0,1.0,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 0, 0, 0, 0]"
gemma,omni_16k,p_1c10546ec48fc46a,1,0,full,1.0,1.0,1.0,1.0,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 0, 0, 0, 0]"
gemma,omni_16k,p_1c10546ec48fc46a,2,0,full,1.0,1.0,1.0,1.0,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 0, 0, 0, 0]"
gemma,omni_16k,p_1c10546ec48fc46a,3,0,full,1.0,1.0,1.0,1.0,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 0, 0, 0, 0]"
gemma,omni_16k,p_1c10546ec48fc46a,4,0,full,1.0,1.0,1.0,1.0,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 0, 0, 0, 0]"
gemma,omni_16k,p_4094679734ca73c9,0,1,remove_h0,1.0,0.0,0.16666666666666666,0.2,1,remove_h0,1.0,1,1.0,1,1.0,1,1.0,"[0, 0, 0, 0, 0]"
gemma,omni_16k,p_4094679734ca73c9,1,1,remove_h0,1.0,0.0,0.16666666666666666,0.2,1,remove_h0,1.0,1,1.0,1,1.0,1,1.0,"[0, 0, 0, 0, 0]"
gemma,omni_16k,p_4094679734ca73c9,2,1,remove_h0,1.0,0.0,0.16666666666666666,0.2,1,remove_h0,1.0,1,1.0,1,1.0,1,1.0,"[0, 0, 0, 0, 0]"
gemma,omni_16k,p_4094679734ca73c9,3,1,remove_h0,1.0,0.0,0.16666666666666666,0.2,1,remove_h0,1.0,1,1.0,1,1.0,1,1.0,"[0, 0, 0, 0, 0]"
gemma,omni_16k,p_4094679734ca73c9,4,1,remove_h0,1.0,0.0,0.3333333333333333,0.4,1,remove_h0,1.0,1,1.0,1,1.0,1,1.0,"[0, 0, 0, 0, 0]"
gemma,omni_16k,p_58590ec31e1d6dd4,0,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,omni_16k,p_58590ec31e1d6dd4,1,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,omni_16k,p_58590ec31e1d6dd4,2,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,omni_16k,p_58590ec31e1d6dd4,3,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,omni_16k,p_58590ec31e1d6dd4,4,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,omni_16k,p_90716595c086430b,0,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,omni_16k,p_90716595c086430b,1,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,omni_16k,p_90716595c086430b,2,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,omni_16k,p_90716595c086430b,3,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,omni_16k,p_90716595c086430b,4,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,omni_16k,p_7470b95cdcc3fca6,0,0,full,1.0,1.0,1.0,1.0,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 0, 0, 0, 0]"
gemma,omni_16k,p_7470b95cdcc3fca6,1,0,full,1.0,1.0,1.0,1.0,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 0, 0, 0, 0]"
gemma,omni_16k,p_7470b95cdcc3fca6,2,0,full,1.0,1.0,1.0,1.0,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 0, 0, 0, 0]"
gemma,omni_16k,p_7470b95cdcc3fca6,3,0,full,1.0,1.0,1.0,1.0,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 0, 0, 0, 0]"
gemma,omni_16k,p_7470b95cdcc3fca6,4,0,full,1.0,1.0,1.0,1.0,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 0, 0, 0, 0]"
gemma,omni_16k,p_52bb908367f2b2ad,0,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,omni_16k,p_52bb908367f2b2ad,1,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,omni_16k,p_52bb908367f2b2ad,2,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,omni_16k,p_52bb908367f2b2ad,3,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,omni_16k,p_52bb908367f2b2ad,4,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,omni_16k,p_ae9fc06773260de1,0,0,full,1.0,1.0,1.0,1.0,3,remove_h2,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 0, 0, 1]"
gemma,omni_16k,p_ae9fc06773260de1,1,0,full,1.0,1.0,1.0,1.0,3,remove_h2,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 0, 0, 1]"
gemma,omni_16k,p_ae9fc06773260de1,2,0,full,1.0,1.0,1.0,1.0,3,remove_h2,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 0, 0, 1]"
gemma,omni_16k,p_ae9fc06773260de1,3,0,full,1.0,1.0,1.0,1.0,3,remove_h2,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 0, 0, 1]"
gemma,omni_16k,p_ae9fc06773260de1,4,0,full,1.0,1.0,1.0,1.0,3,remove_h2,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 0, 0, 1]"
gemma,omni_16k,p_8ba54f45699b6bf0,0,0,full,1.0,1.0,1.0,1.0,4,remove_h3,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 0, 1]"
gemma,omni_16k,p_8ba54f45699b6bf0,1,0,full,1.0,1.0,1.0,1.0,4,remove_h3,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 0, 1]"
gemma,omni_16k,p_8ba54f45699b6bf0,2,0,full,1.0,1.0,1.0,1.0,4,remove_h3,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 0, 1]"
gemma,omni_16k,p_8ba54f45699b6bf0,3,0,full,1.0,1.0,1.0,1.0,4,remove_h3,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 0, 1]"
gemma,omni_16k,p_8ba54f45699b6bf0,4,0,full,1.0,1.0,1.0,1.0,4,remove_h3,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 0, 1]"
gemma,omni_16k,p_13ece7302574dbbd,0,0,full,1.0,1.0,0.8333333333333334,0.8,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 0, 0, 0, 0]"
gemma,omni_16k,p_13ece7302574dbbd,1,0,full,1.0,1.0,0.6666666666666666,0.6,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 0, 0, 0, 0]"
gemma,omni_16k,p_13ece7302574dbbd,2,0,full,1.0,1.0,0.8333333333333334,0.8,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 0, 0, 0, 0]"
gemma,omni_16k,p_13ece7302574dbbd,3,0,full,1.0,1.0,0.8333333333333334,0.8,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 0, 0, 0, 0]"
gemma,omni_16k,p_13ece7302574dbbd,4,0,full,1.0,1.0,1.0,1.0,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 0, 0, 0, 0]"
gemma,omni_16k,p_139dab23fdf4e3f6,0,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,omni_16k,p_139dab23fdf4e3f6,1,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,omni_16k,p_139dab23fdf4e3f6,2,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,omni_16k,p_139dab23fdf4e3f6,3,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,omni_16k,p_139dab23fdf4e3f6,4,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,omni_16k,p_fe7e860c4c14136f,0,0,full,1.0,1.0,1.0,1.0,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 0, 0, 0, 0]"
gemma,omni_16k,p_fe7e860c4c14136f,1,0,full,1.0,1.0,1.0,1.0,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 0, 0, 0, 0]"
gemma,omni_16k,p_fe7e860c4c14136f,2,0,full,1.0,1.0,1.0,1.0,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 0, 0, 0, 0]"
gemma,omni_16k,p_fe7e860c4c14136f,3,0,full,1.0,1.0,1.0,1.0,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 0, 0, 0, 0]"
gemma,omni_16k,p_fe7e860c4c14136f,4,0,full,1.0,1.0,1.0,1.0,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 0, 0, 0, 0]"
gemma,omni_16k,p_3557fefb1caa4028,0,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,omni_16k,p_3557fefb1caa4028,1,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,omni_16k,p_3557fefb1caa4028,2,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
